days_until_expiry,initial_quantity,shelf_life_days,storage_temp,temp_deviation,spoilage_sensitivity,units_sold,daily_demand,sell_through_rate,remaining_quantity,stock_pressure_ratio,velocity_score,sales_volatility,expiry_pressure_index,price_margin_ratio,category_encoded,region_encoded,is_weekend,is_promoted,handling_score,packaging_score,supplier_score
2,255,5,4.2,3.2,0.9,255,87,1.0,0,0.0,17.4,0.34,0.0,0.5660692,5,2,1,0,4,8,8
6,458,8,2.2,1.2,0.9,322,75,0.70305675,136,1.8133334,9.375,0.35,0.25904763,0.5287829,5,4,0,0,8,5,6
1,404,2,1.9,1.9,0.95,227,275,0.5618812,177,0.64363635,137.5,0.31,0.32181817,0.38580558,9,4,0,0,6,6,6
1,357,2,-0.6,0.6,0.95,174,237,0.48739496,183,0.7721519,118.5,0.11,0.38607594,0.48178652,9,1,0,1,7,7,9
18,31,20,10.2,2.2,0.6,28,2,0.9032258,3,1.5,0.1,0.16,0.078947365,0.3970588,7,0,0,1,8,10,9
555,230,619,6.1,1.1,0.85,0,0,0.0,230,0.22939752,0.0,0.25,0.05210174,0.52971506,6,4,0,1,8,9,6
70,375,102,-20.6,0.6,0.3,251,4,0.66933334,124,31.0,0.039215688,0.25,0.43661973,0.522756,4,4,0,0,7,10,6
2,452,3,-0.2,1.2,0.9,452,309,1.0,0,0.0,103.0,0.15,0.0,0.5595723,5,2,1,0,8,10,8
2,213,6,3.8,2.8,0.9,114,55,0.53521127,99,1.8,9.166667,0.29,0.6,0.36016372,5,0,0,0,4,9,10
6,63,8,4.5,0.5,0.7,11,2,0.17460318,52,26.0,0.25,0.47,3.7142856,0.56284153,2,2,0,0,6,8,10
1,205,5,2.7,1.3,0.9,105,62,0.5121951,100,1.6129032,12.4,0.22,0.8064516,0.3974138,8,1,0,0,5,7,7
4,307,4,0.8,0.8,0.95,307,118,1.0,0,0.0,29.5,0.35,0.0,0.5552268,9,2,0,0,9,10,6
4,154,4,9.2,5.2,0.9,107,51,0.6948052,47,0.92156863,12.75,0.32,0.18431373,0.44629014,8,4,0,0,5,5,6
46,27,48,6.5,1.5,0.85,0,0,0.0,27,0.22939752,0.0,0.24,0.05210174,0.5599169,6,2,1,0,7,7,6
0,305,1,1.8,2.2,0.9,305,548,1.0,0,0.0,548.0,0.14,0.0,0.35057864,8,2,0,0,6,8,6
0,167,1,2.0,2.0,0.9,116,249,0.6946108,51,0.20481928,249.0,0.11,0.20481928,0.40727273,8,4,0,1,4,8,6
12,354,13,9.1,1.1,0.6,354,39,1.0,0,0.0,3.0,0.48,0.0,0.46271512,7,2,0,0,7,9,8
2,71,2,21.3,1.3,0.5,71,61,1.0,0,0.0,30.5,0.39,0.0,0.47577518,0,0,0,0,9,6,6
1,294,5,4.7,0.7,0.75,131,94,0.44557822,163,1.7340425,18.8,0.34,0.86702126,0.37815127,3,4,0,0,6,9,9
81,458,85,-20.6,0.6,0.3,268,4,0.58515286,190,47.5,0.047058824,0.26,0.5792683,0.35320416,4,2,0,0,9,10,9
492,251,632,4.9,0.1,0.85,0,0,0.0,251,0.22939752,0.0,0.1,0.05210174,0.32870895,6,2,0,0,8,6,7
2,392,3,6.0,2.0,0.6,392,252,1.0,0,0.0,84.0,0.48,0.0,0.4423963,7,2,0,0,10,5,8
0,306,2,8.0,4.0,0.9,306,267,1.0,0,0.0,133.5,0.43,0.0,0.35974303,8,4,0,1,6,7,9
4,184,4,3.2,0.8,0.75,128,71,0.6956522,56,0.7887324,17.75,0.13,0.15774648,0.3921162,3,1,0,0,4,7,10
5,411,7,5.1,2.9,0.6,411,70,1.0,0,0.0,10.0,0.22,0.0,0.30200502,7,2,0,0,4,8,9
3,389,6,6.0,2.0,0.7,389,117,1.0,0,0.0,19.5,0.48,0.0,0.3578104,2,0,1,0,6,5,9
2,155,5,1.8,2.2,0.9,116,53,0.7483871,39,0.7358491,10.6,0.35,0.24528302,0.50056946,8,1,0,0,8,5,9
5,490,7,-0.7,0.7,0.95,449,103,0.9163265,41,0.39805827,14.714286,0.48,0.06634304,0.32650936,9,1,0,1,7,6,9
16,111,21,8.6,0.6,0.6,111,13,1.0,0,0.0,0.61904764,0.18,0.0,0.55730337,7,1,0,0,8,10,10
0,476,2,1.6,1.6,0.95,476,494,1.0,0,0.0,247.0,0.18,0.0,0.56711245,9,3,1,0,4,7,8
274,351,380,6.6,1.6,0.85,0,0,0.0,351,0.22939752,0.0,0.19,0.05210174,0.33960375,6,2,1,0,6,10,10
0,48,3,4.9,3.1,0.6,48,30,1.0,0,0.0,10.0,0.46,0.0,0.375,7,3,1,0,10,9,8
0,77,3,1.6,0.6,0.9,77,52,1.0,0,0.0,17.333334,0.45,0.0,0.48553056,5,1,0,0,10,5,8
7,128,9,3.0,2.0,0.9,128,17,1.0,0,0.0,1.8888888,0.41,0.0,0.525355,5,1,0,0,8,7,9
10,234,11,3.8,0.2,0.75,163,44,0.6965812,71,1.6136364,4.0,0.3,0.14669421,0.42757416,3,2,1,0,5,6,10
0,464,2,15.8,4.2,0.5,464,342,1.0,0,0.0,171.0,0.2,0.0,0.5,0,2,0,1,4,9,9
4,474,4,3.9,0.1,0.9,474,181,1.0,0,0.0,45.25,0.29,0.0,0.53974897,8,0,0,0,7,9,10
4,38,6,0.7,0.7,0.95,36,6,0.94736844,2,0.33333334,1.0,0.33,0.06666667,0.33112735,9,4,0,0,4,6,9
136,165,140,3.3,1.7,0.85,115,1,0.6969697,50,50.0,0.007142857,0.43,0.3649635,0.4872468,6,1,1,0,6,6,7
0,85,2,19.9,0.1,0.5,85,79,1.0,0,0.0,39.5,0.25,0.0,0.5648396,0,1,0,0,6,5,9
8,142,14,9.5,1.5,0.6,73,13,0.5140845,69,5.3076925,0.9285714,0.37,0.5897436,0.42677826,7,2,0,0,6,10,6
1,142,3,-1.1,5.1,0.9,70,58,0.49295774,72,1.2413793,19.333334,0.19,0.62068963,0.4923077,8,2,0,1,10,7,6
252,276,365,6.0,1.0,0.85,0,0,0.0,276,0.22939752,0.0,0.24,0.05210174,0.5730659,6,1,0,0,5,5,8
2,361,5,3.7,2.7,0.9,259,104,0.7174515,102,0.9807692,20.8,0.5,0.32692307,0.5383347,5,1,0,0,10,8,8
8,284,13,5.5,2.5,0.6,270,33,0.9507042,14,0.42424244,2.5384614,0.38,0.047138046,0.49657065,7,0,0,0,4,8,10
211,400,301,6.6,1.6,0.85,280,2,0.7,120,60.0,0.006644518,0.15,0.28301886,0.45548382,6,1,0,0,5,7,6
232,41,305,5.2,0.2,0.85,28,1,0.68292683,13,13.0,0.0032786885,0.16,0.055793993,0.5590342,6,4,0,0,6,8,9
176,134,211,-16.5,3.5,0.3,0,0,0.0,134,0.22939752,0.0,0.41,0.05210174,0.40072954,4,2,0,0,8,5,9
380,131,423,4.3,0.7,0.85,131,2,1.0,0,0.0,0.0047281324,0.49,0.0,0.4020186,6,0,0,0,10,8,10
89,128,125,4.5,0.5,0.85,128,2,1.0,0,0.0,0.016,0.48,0.0,0.55068433,6,3,0,0,7,5,10
6,243,9,6.2,1.2,0.4,170,32,0.6995885,73,2.28125,3.5555556,0.16,0.32589287,0.33756346,1,2,0,0,6,5,8
18,353,23,3.7,0.3,0.7,353,20,1.0,0,0.0,0.8695652,0.26,0.0,0.5083799,2,3,0,0,4,9,9
18,175,30,7.4,2.4,0.4,131,9,0.74857146,44,4.888889,0.3,0.44,0.25730994,0.5813296,1,4,0,0,9,5,9
1,411,5,9.8,5.8,0.9,226,118,0.54987836,185,1.5677966,23.6,0.15,0.7838983,0.5419521,8,0,0,0,5,7,9
3,421,8,4.7,0.7,0.75,248,70,0.58907366,173,2.4714286,8.75,0.19,0.61785716,0.47775176,3,1,0,0,8,6,8
13,364,14,7.3,3.3,0.75,364,50,1.0,0,0.0,3.5714285,0.15,0.0,0.36872146,3,3,1,0,4,8,9
150,293,226,-20.9,0.9,0.3,0,0,0.0,293,0.22939752,0.0,0.13,0.05210174,0.33043477,4,0,0,1,5,9,10
154,150,224,-22.4,2.4,0.3,0,0,0.0,150,0.22939752,0.0,0.39,0.05210174,0.39303842,4,1,1,0,10,10,8
3,117,5,2.1,1.9,0.9,86,28,0.73504275,31,1.1071428,5.6,0.49,0.2767857,0.4819079,8,4,0,0,8,9,9
3,339,6,2.5,1.5,0.9,210,84,0.61946905,129,1.5357143,14.0,0.31,0.38392857,0.47244096,5,0,0,1,10,6,6
7,439,7,10.3,2.3,0.6,439,114,1.0,0,0.0,16.285715,0.42,0.0,0.49429658,7,0,1,0,9,6,7
0,335,4,0.8,0.2,0.9,305,118,0.9104478,30,0.2542373,29.5,0.21,0.2542373,0.4049479,5,1,0,0,4,9,10
6,113,9,3.8,1.2,0.4,113,19,1.0,0,0.0,2.1111112,0.32,0.0,0.56537104,1,2,1,0,7,5,10
4,335,7,3.9,0.1,0.75,335,103,1.0,0,0.0,14.714286,0.45,0.0,0.5862966,3,0,1,1,6,5,10
9,182,17,2.1,1.9,0.7,182,20,1.0,0,0.0,1.1764706,0.46,0.0,0.48686516,2,1,0,0,7,10,9
5,79,8,3.0,2.0,0.9,49,12,0.62025315,30,2.5,1.5,0.16,0.41666666,0.4811656,5,2,0,0,9,6,10
0,200,2,4.6,0.6,0.9,200,175,1.0,0,0.0,87.5,0.19,0.0,0.4592668,8,1,1,0,6,8,8
13,296,22,5.2,0.2,0.4,133,9,0.4493243,163,18.11111,0.4090909,0.35,1.2936507,0.5923077,1,2,0,0,4,9,10
9,263,14,3.0,1.0,0.75,208,24,0.79087454,55,2.2916667,1.7142857,0.28,0.22916667,0.5011876,3,2,0,0,9,7,10
5,132,8,-1.9,2.9,0.9,113,25,0.8560606,19,0.76,3.125,0.11,0.12666667,0.31399748,5,2,0,0,8,5,6
1,379,2,2.1,1.9,0.9,255,249,0.6728232,124,0.49799198,124.5,0.48,0.24899599,0.36204663,8,2,0,0,4,5,10
3,129,4,-1.1,1.1,0.95,129,51,1.0,0,0.0,12.75,0.29,0.0,0.3585789,9,4,0,0,4,10,10
11,172,18,6.4,1.4,0.4,104,12,0.60465115,68,5.6666665,0.6666667,0.46,0.4722222,0.30873308,1,4,0,0,5,8,8
2,223,3,4.9,0.9,0.9,223,121,1.0,0,0.0,40.333332,0.21,0.0,0.5074135,8,4,1,0,9,6,8
116,142,160,-18.2,1.8,0.3,0,0,0.0,142,0.22939752,0.0,0.36,0.05210174,0.4610052,4,4,0,0,7,10,7
224,214,228,4.8,0.2,0.85,214,4,1.0,0,0.0,0.01754386,0.16,0.0,0.55419034,6,4,0,0,10,8,10
1,261,2,20.8,0.8,0.5,239,198,0.91570884,22,0.11111111,99.0,0.27,0.055555556,0.5588235,0,1,0,0,4,9,7
0,487,1,3.2,0.8,0.9,487,800,1.0,0,0.0,800.0,0.34,0.0,0.49254742,8,1,0,0,7,6,9
20,84,28,5.3,0.3,0.4,84,5,1.0,0,0.0,0.17857143,0.19,0.0,0.3372859,1,0,0,0,7,10,8
19,187,21,3.3,1.7,0.4,187,12,1.0,0,0.0,0.5714286,0.34,0.0,0.37785017,1,4,0,0,7,10,10
0,474,2,3.0,3.0,0.95,474,382,1.0,0,0.0,191.0,0.45,0.0,0.5599739,9,1,0,1,6,5,8
24,290,25,5.8,0.8,0.4,290,16,1.0,0,0.0,0.64,0.2,0.0,0.33048782,1,4,1,1,9,8,8
16,27,23,7.8,2.8,0.4,0,0,0.0,27,0.22939752,0.0,0.34,0.05210174,0.4587156,1,0,0,0,6,9,10
10,341,14,3.9,0.1,0.75,238,46,0.6979472,103,2.2391305,3.2857144,0.19,0.20355731,0.49011588,3,2,0,1,8,6,7
405,344,557,4.1,0.9,0.85,0,0,0.0,344,0.22939752,0.0,0.41,0.05210174,0.49160278,6,1,0,0,5,5,6
5,176,9,2.4,1.6,0.7,143,26,0.8125,33,1.2692307,2.8888888,0.11,0.21153846,0.37883008,2,1,0,0,6,8,6
0,132,2,2.2,1.8,0.9,132,145,1.0,0,0.0,72.5,0.11,0.0,0.52443933,8,1,1,0,10,6,6
1,291,5,19.8,0.2,0.5,249,163,0.8556701,42,0.2576687,32.6,0.2,0.12883435,0.48941177,0,1,1,1,4,7,8
3,82,5,-1.2,1.2,0.95,76,28,0.9268293,6,0.21428572,5.6,0.29,0.05357143,0.41557223,9,2,0,0,5,10,9
1,168,4,18.3,1.7,0.5,95,67,0.5654762,73,1.0895523,16.75,0.11,0.54477614,0.3566009,0,3,0,0,10,7,8
6,393,9,3.3,1.7,0.4,375,56,0.9541985,18,0.32142857,6.2222223,0.37,0.045918368,0.5748792,1,2,0,0,5,9,9
177,246,185,-16.9,3.1,0.3,0,0,0.0,246,0.22939752,0.0,0.45,0.05210174,0.5703125,4,1,0,1,9,9,6
9,34,11,2.5,2.5,0.4,0,0,0.0,34,0.22939752,0.0,0.23,0.05210174,0.5837037,1,1,0,0,7,6,8
5,357,9,1.6,2.4,0.75,249,70,0.697479,108,1.5428572,7.7777777,0.45,0.25714287,0.54022986,3,3,0,0,5,8,6
1,419,2,2.7,1.3,0.9,394,334,0.94033414,25,0.0748503,167.0,0.27,0.03742515,0.4777948,8,0,0,0,4,8,9
0,385,2,23.1,3.1,0.5,269,331,0.6987013,116,0.35045317,165.5,0.16,0.35045317,0.32560298,0,2,0,0,6,7,9
27,188,30,5.4,0.4,0.4,188,9,1.0,0,0.0,0.3,0.26,0.0,0.37142858,1,1,1,0,7,6,10
1,233,3,7.8,3.8,0.9,147,119,0.6309013,86,0.7226891,39.666668,0.35,0.36134455,0.5960961,8,1,0,0,6,10,7
0,439,3,-1.2,1.2,0.95,439,267,1.0,0,0.0,89.0,0.39,0.0,0.333501,9,0,1,0,4,7,8
5,271,5,18.5,1.5,0.5,271,162,1.0,0,0.0,32.4,0.18,0.0,0.3010899,0,2,1,0,9,9,10
1,416,2,17.8,2.2,0.5,336,316,0.8076923,80,0.25316456,158.0,0.5,0.12658228,0.51896554,0,2,0,1,7,5,10
4,333,5,3.1,0.9,0.9,333,80,1.0,0,0.0,16.0,0.39,0.0,0.33660132,8,4,0,1,6,10,8
4,255,5,1.9,0.9,0.9,178,59,0.69803923,77,1.3050847,11.8,0.31,0.26101694,0.5211665,5,0,0,0,9,8,9
62,434,69,7.3,2.3,0.85,223,4,0.5138249,211,52.75,0.057971016,0.15,0.8373016,0.5939788,6,3,0,0,9,6,9
9,264,13,3.7,0.3,0.75,264,45,1.0,0,0.0,3.4615386,0.49,0.0,0.35003385,3,4,1,0,6,6,6
2,467,3,-0.9,0.9,0.95,467,265,1.0,0,0.0,88.333336,0.39,0.0,0.36213425,9,2,0,0,4,5,10
2,159,6,19.5,0.5,0.5,147,52,0.9245283,12,0.23076923,8.666667,0.3,0.07692308,0.33856893,0,4,0,0,10,5,8
16,400,24,4.9,0.1,0.4,375,27,0.9375,25,0.9259259,1.125,0.35,0.054466233,0.51131225,1,4,1,0,7,9,6
8,117,8,2.3,1.3,0.9,117,32,1.0,0,0.0,4.0,0.33,0.0,0.45835602,5,1,1,0,10,5,6
0,450,4,21.5,1.5,0.5,450,232,1.0,0,0.0,58.0,0.3,0.0,0.44545454,0,1,0,0,4,8,10
6,447,7,-0.6,1.6,0.9,401,86,0.89709175,46,0.53488374,12.285714,0.33,0.07641196,0.33719248,5,2,0,0,6,10,9
6,55,7,-0.3,1.3,0.9,53,11,0.96363634,2,0.18181819,1.5714285,0.15,0.025974026,0.565635,5,1,1,0,7,5,9
243,234,324,-21.8,1.8,0.3,234,1,1.0,0,0.0,0.0030864198,0.42,0.0,0.37167138,4,3,0,0,7,7,9
88,237,114,5.5,0.5,0.85,237,6,1.0,0,0.0,0.05263158,0.22,0.0,0.36843523,6,1,1,0,7,9,7
324,319,360,-21.9,1.9,0.3,0,0,0.0,319,0.22939752,0.0,0.46,0.05210174,0.45053634,4,1,1,0,8,5,9
3,275,4,8.0,0.0,0.6,275,149,1.0,0,0.0,37.25,0.22,0.0,0.5810811,7,1,1,0,10,6,6
4,79,6,18.0,2.0,0.5,79,28,1.0,0,0.0,4.6666665,0.38,0.0,0.3481325,0,0,1,0,5,9,7
4,12,8,3.6,0.4,0.75,3,1,0.25,9,9.0,0.125,0.11,1.8,0.5113924,3,3,0,0,9,7,10
17,492,19,6.2,1.2,0.4,492,83,1.0,0,0.0,4.368421,0.16,0.0,0.51687765,1,3,1,0,7,8,8
3,272,5,7.6,0.4,0.6,264,103,0.9705882,8,0.0776699,20.6,0.18,0.019417476,0.38343558,7,4,0,1,9,10,6
3,131,4,-0.5,0.5,0.95,131,50,1.0,0,0.0,12.5,0.29,0.0,0.59066904,9,3,0,0,10,8,9
0,318,2,19.5,0.5,0.5,318,366,1.0,0,0.0,183.0,0.41,0.0,0.5782748,0,2,0,0,5,9,6
4,19,7,2.7,2.7,0.95,13,3,0.68421054,6,2.0,0.42857143,0.15,0.4,0.46139476,9,0,0,0,4,10,6
222,74,284,-21.1,1.1,0.3,74,1,1.0,0,0.0,0.0035211267,0.47,0.0,0.3978979,4,2,0,0,9,8,6
2,434,5,7.9,0.1,0.6,434,215,1.0,0,0.0,43.0,0.31,0.0,0.51128817,7,0,1,0,10,5,9
0,44,3,1.5,1.5,0.95,44,35,1.0,0,0.0,11.666667,0.41,0.0,0.4584237,9,0,1,0,6,6,10
6,313,7,-4.7,4.7,0.95,219,80,0.6996805,94,1.175,11.428572,0.37,0.16785714,0.4122174,9,1,0,0,4,8,6
109,15,147,-20.9,0.9,0.3,0,0,0.0,15,0.22939752,0.0,0.17,0.05210174,0.47553918,4,1,0,0,5,8,10
269,391,361,8.5,3.5,0.85,0,0,0.0,391,0.22939752,0.0,0.2,0.05210174,0.36036745,6,1,0,1,6,10,9
1,94,4,-0.5,0.5,0.95,61,31,0.64893615,33,1.0645162,7.75,0.34,0.5322581,0.38004807,9,2,0,0,6,7,8
14,149,16,7.4,0.6,0.6,93,5,0.62416106,56,11.2,0.3125,0.47,0.74666667,0.5979532,7,1,0,0,4,7,10
11,265,16,3.6,1.4,0.4,151,16,0.56981134,114,7.125,1.0,0.39,0.59375,0.41025642,1,4,0,0,9,8,6
20,158,20,4.5,0.5,0.4,158,15,1.0,0,0.0,0.75,0.2,0.0,0.35643566,1,1,0,0,7,8,9
3,442,7,-0.1,0.1,0.95,339,89,0.7669683,103,1.1573033,12.714286,0.46,0.28932583,0.5507799,9,0,0,0,5,7,10
13,390,16,5.1,0.1,0.4,273,44,0.7,117,2.659091,2.75,0.31,0.18993506,0.3400621,1,4,0,0,9,8,9
1,365,3,7.2,3.2,0.9,266,218,0.7287671,99,0.45412844,72.666664,0.1,0.22706422,0.47619048,8,4,1,0,8,5,8
132,363,164,-17.4,2.6,0.3,101,1,0.27823693,262,262.0,0.0060975607,0.12,1.9699248,0.3216783,4,2,0,0,8,10,8
126,131,180,-22.1,2.1,0.3,0,0,0.0,131,0.22939752,0.0,0.41,0.05210174,0.4280443,4,1,0,0,8,9,10
4,95,6,22.6,2.6,0.5,95,26,1.0,0,0.0,4.3333335,0.23,0.0,0.50425893,0,1,1,0,10,10,9
14,23,19,1.0,4.0,0.4,0,0,0.0,23,0.22939752,0.0,0.36,0.05210174,0.5263158,1,1,0,0,10,9,9
6,377,12,8.1,0.1,0.6,290,30,0.7692308,87,2.9,2.5,0.27,0.41428572,0.31897712,7,1,0,0,4,6,8
1,252,4,3.0,2.0,0.9,119,77,0.4722222,133,1.7272727,19.25,0.16,0.8636364,0.4274301,5,2,0,0,10,5,8
147,112,172,-19.7,0.3,0.3,0,0,0.0,112,0.22939752,0.0,0.24,0.05210174,0.46619794,4,1,0,0,10,6,10
8,257,16,5.3,2.7,0.6,114,17,0.44357976,143,8.411765,1.0625,0.25,0.9346405,0.5075125,7,0,0,0,4,9,6
276,486,286,6.5,1.5,0.85,486,2,1.0,0,0.0,0.006993007,0.24,0.0,0.40593445,6,4,0,0,7,9,8
101,199,134,-22.8,2.8,0.3,73,1,0.36683416,126,126.0,0.0074626864,0.4,1.2352941,0.5212569,4,1,0,0,6,8,6
4,279,8,1.4,0.4,0.9,169,39,0.60573477,110,2.8205128,4.875,0.24,0.5641026,0.38578087,5,2,0,0,4,7,6
155,29,187,-16.2,3.8,0.3,0,0,0.0,29,0.22939752,0.0,0.16,0.05210174,0.34848484,4,1,0,0,8,5,7
1,179,5,3.1,0.9,0.9,59,44,0.32960895,120,2.7272727,8.8,0.39,1.3636364,0.38078293,8,2,0,0,5,6,6
3,461,3,3.7,0.3,0.75,461,203,1.0,0,0.0,67.666664,0.49,0.0,0.49856323,3,4,0,0,7,9,8
0,429,2,-0.4,0.4,0.95,429,298,1.0,0,0.0,149.0,0.32,0.0,0.30232558,9,2,0,0,4,7,8
187,460,218,-16.3,3.7,0.3,460,4,1.0,0,0.0,0.018348623,0.18,0.0,0.3279503,4,2,1,0,8,10,9
11,339,13,10.6,2.6,0.6,339,73,1.0,0,0.0,5.6153846,0.48,0.0,0.5968992,7,3,1,0,4,7,9
0,255,2,0.6,0.6,0.95,255,217,1.0,0,0.0,108.5,0.36,0.0,0.4049844,9,2,0,0,6,7,8
1,215,3,19.4,0.6,0.5,134,128,0.6232558,81,0.6328125,42.666668,0.22,0.31640625,0.33913934,0,1,1,0,6,8,8
10,199,18,9.6,1.6,0.6,98,8,0.4924623,101,12.625,0.44444445,0.17,1.1477273,0.41598362,7,1,0,0,7,8,8
4,437,7,1.3,0.3,0.9,306,82,0.7002288,131,1.597561,11.714286,0.22,0.3195122,0.33837262,5,2,0,0,9,9,10
206,237,247,-20.2,0.2,0.3,0,0,0.0,237,0.22939752,0.0,0.14,0.05210174,0.36292684,4,1,0,0,8,7,6
0,299,3,7.8,3.8,0.9,209,162,0.69899666,90,0.5555556,54.0,0.36,0.5555556,0.5388601,8,1,0,0,6,6,9
342,31,378,5.7,0.7,0.85,31,2,1.0,0,0.0,0.005291005,0.13,0.0,0.52086204,6,1,0,0,6,6,7
125,173,182,-18.0,2.0,0.3,0,0,0.0,173,0.22939752,0.0,0.34,0.05210174,0.5747266,4,1,0,0,5,5,9
13,424,20,6.8,1.8,0.4,365,29,0.8608491,59,2.0344827,1.45,0.43,0.14532019,0.42828485,1,3,1,0,7,8,9
16,489,21,7.7,0.3,0.6,489,40,1.0,0,0.0,1.9047619,0.16,0.0,0.58208954,7,2,0,0,8,10,9
322,408,378,2.4,2.6,0.85,329,1,0.8063725,79,79.0,0.0026455026,0.26,0.24458204,0.5410019,6,1,1,0,9,9,10
5,352,6,22.4,2.4,0.5,352,126,1.0,0,0.0,21.0,0.49,0.0,0.3833922,0,2,0,0,6,5,8
3,334,7,1.7,0.7,0.9,233,68,0.6976048,101,1.4852941,9.714286,0.32,0.37132353,0.54899025,5,0,0,0,7,7,9
692,352,697,5.1,0.1,0.85,352,1,1.0,0,0.0,0.0014347202,0.17,0.0,0.4654022,6,2,0,0,6,10,8
14,139,19,3.8,1.2,0.4,139,15,1.0,0,0.0,0.7894737,0.18,0.0,0.57377046,1,3,0,0,5,7,9
543,469,612,3.2,1.8,0.85,469,2,1.0,0,0.0,0.003267974,0.27,0.0,0.58660656,6,3,0,0,7,9,8
0,483,2,2.7,2.7,0.95,483,339,1.0,0,0.0,169.5,0.2,0.0,0.46707818,9,2,0,1,6,5,9
3,454,6,18.9,1.1,0.5,317,125,0.6982379,137,1.096,20.833334,0.21,0.274,0.44131097,0,0,0,0,7,10,6
3,397,4,10.1,2.1,0.6,277,130,0.697733,120,0.9230769,32.5,0.44,0.23076923,0.32394367,7,1,0,0,5,8,6
1,56,4,-0.1,0.1,0.95,31,19,0.5535714,25,1.3157895,4.75,0.23,0.65789473,0.41742027,9,2,1,0,4,8,9
0,355,3,4.9,0.9,0.9,255,137,0.7183099,100,0.729927,45.666668,0.38,0.729927,0.5388979,8,2,0,0,7,7,8
4,205,8,5.2,1.2,0.75,205,54,1.0,0,0.0,6.75,0.12,0.0,0.54285717,3,3,1,0,4,8,9
13,171,13,8.2,0.2,0.6,171,24,1.0,0,0.0,1.8461539,0.13,0.0,0.5146379,7,4,0,1,5,8,9
2,10,5,0.1,0.9,0.9,3,2,0.3,7,3.5,0.4,0.49,1.1666666,0.3704918,5,4,1,0,4,10,9
8,40,15,1.4,2.6,0.7,0,0,0.0,40,0.22939752,0.0,0.42,0.05210174,0.57723576,2,3,0,0,4,6,9
2,455,4,18.5,1.5,0.5,405,265,0.8901099,50,0.18867925,66.25,0.33,0.062893085,0.33522084,0,4,0,0,5,10,10
3,482,3,-3.0,3.0,0.95,337,233,0.6991701,145,0.6223176,77.666664,0.44,0.1555794,0.588843,9,1,0,0,7,8,9
5,232,9,3.7,0.3,0.75,168,35,0.7241379,64,1.8285714,3.8888888,0.4,0.30476192,0.4531722,3,4,0,0,4,10,8
78,177,92,-19.8,0.2,0.3,0,0,0.0,177,0.22939752,0.0,0.4,0.05210174,0.33862433,4,4,0,0,10,7,10
99,391,144,-20.3,0.3,0.3,273,5,0.6982097,118,23.6,0.034722224,0.35,0.236,0.43099788,4,0,1,0,5,8,6
346,490,363,-19.0,1.0,0.3,301,1,0.6142857,189,189.0,0.002754821,0.22,0.5446686,0.3122782,4,3,0,0,5,10,7
1,432,3,21.7,1.7,0.5,286,207,0.662037,146,0.705314,69.0,0.37,0.352657,0.35226178,0,1,0,0,8,7,10
11,194,14,8.1,0.1,0.6,165,18,0.8505155,29,1.6111112,1.2857143,0.47,0.13425925,0.49809885,7,3,1,0,5,8,10
5,91,5,2.0,2.0,0.9,91,31,1.0,0,0.0,6.2,0.46,0.0,0.42141452,8,1,0,1,6,8,6
2,493,3,21.1,1.1,0.5,493,231,1.0,0,0.0,77.0,0.18,0.0,0.30744338,0,2,0,1,9,10,6
5,405,12,2.1,1.9,0.75,216,38,0.53333336,189,4.9736843,3.1666667,0.45,0.82894737,0.49081802,3,4,0,0,7,6,7
3,257,7,17.6,2.4,0.5,179,118,0.69649804,78,0.66101694,16.857143,0.4,0.16525424,0.5482866,0,4,1,0,7,7,6
0,159,2,-0.9,0.9,0.95,159,93,1.0,0,0.0,46.5,0.37,0.0,0.30553037,9,4,0,0,9,10,7
92,337,106,5.7,0.7,0.85,337,5,1.0,0,0.0,0.047169812,0.25,0.0,0.46360174,6,4,0,0,4,9,10
5,475,7,-1.2,5.2,0.75,475,105,1.0,0,0.0,15.0,0.41,0.0,0.47945204,3,2,0,0,5,9,6
11,186,15,3.2,0.8,0.7,186,19,1.0,0,0.0,1.2666667,0.26,0.0,0.506383,2,4,1,0,10,6,8
14,166,16,3.3,1.7,0.4,166,16,1.0,0,0.0,1.0,0.22,0.0,0.4057332,1,4,1,0,4,6,10
156,452,205,6.0,1.0,0.85,452,5,1.0,0,0.0,0.024390243,0.21,0.0,0.5888127,6,1,1,0,6,8,7
377,385,382,6.8,1.8,0.85,385,4,1.0,0,0.0,0.010471204,0.18,0.0,0.39729458,6,3,0,0,9,7,8
173,437,196,-20.6,0.6,0.3,374,2,0.85583526,63,31.5,0.010204081,0.34,0.18103448,0.4112628,4,2,0,1,8,6,7
3,235,9,9.5,1.5,0.6,69,24,0.293617,166,6.9166665,2.6666667,0.38,1.7291666,0.30914825,7,2,0,1,5,8,6
24,267,26,3.9,0.1,0.7,267,22,1.0,0,0.0,0.84615386,0.1,0.0,0.36528498,2,0,0,0,6,8,7
6,198,8,9.9,1.9,0.6,198,44,1.0,0,0.0,5.5,0.41,0.0,0.43965518,7,2,1,0,5,10,6
3,399,4,-0.5,0.5,0.95,399,182,1.0,0,0.0,45.5,0.12,0.0,0.4252174,9,1,1,1,10,9,10
0,49,1,7.4,3.4,0.9,34,69,0.6938776,15,0.2173913,69.0,0.46,0.2173913,0.3095697,8,1,0,0,4,6,9
2,260,5,6.4,2.4,0.75,182,79,0.7,78,0.98734176,15.8,0.37,0.32911393,0.33406115,3,0,0,0,9,6,9
