days_until_expiry,initial_quantity,shelf_life_days,storage_temp,temp_deviation,spoilage_sensitivity,units_sold,daily_demand,sell_through_rate,remaining_quantity,stock_pressure_ratio,velocity_score,sales_volatility,expiry_pressure_index,price_margin_ratio,category_encoded,region_encoded,is_weekend,is_promoted,handling_score,packaging_score,supplier_score,expire_before_sold
3,337,5,0.6,0.6,0.95,337,102,1.0,0,0.0,20.4,0.4,0.0,0.4695934959349594,9,1,0,0,5,5,6,1
15,321,17,5.7,1.7,0.7,321,19,1.0,0,0.0,1.1176470588235294,0.19,0.0,0.5568083261058109,2,2,0,0,4,10,8,1
12,88,14,5.0,0.0,0.4,85,7,0.9659090909090909,3,0.42857142857142855,0.5,0.39,0.03296703296703297,0.5906250000000001,1,2,0,0,9,5,10,1
6,137,9,7.9,2.9,0.4,95,28,0.6934306569343066,42,1.5,3.111111111111111,0.26,0.21428571428571427,0.4054054054054054,1,2,1,0,4,7,6,0
4,238,10,0.5,0.5,0.9,166,32,0.6974789915966386,72,2.25,3.2,0.39,0.45,0.521484375,5,1,0,0,5,7,9,1
14,470,18,13.4,5.4,0.6,329,31,0.7,141,4.548387096774194,1.7222222222222223,0.35,0.30322580645161296,0.4648493543758967,7,4,0,0,8,5,10,1
9,163,17,6.3,1.3,0.4,101,15,0.6196319018404908,62,4.133333333333334,0.8823529411764706,0.16,0.4133333333333334,0.5125,1,3,0,0,8,8,9,1
6,415,7,-1.7,1.7,0.95,415,91,1.0,0,0.0,13.0,0.5,0.0,0.3042944785276074,9,2,0,0,10,5,9,0
0,292,2,-2.1,2.1,0.95,204,241,0.6986301369863014,88,0.3651452282157676,120.5,0.48,0.3651452282157676,0.3588914549653579,9,1,0,0,4,9,10,1
2,431,4,1.0,1.0,0.95,428,173,0.9930394431554525,3,0.017341040462427744,43.25,0.13,0.005780346820809248,0.36939890710382517,9,4,0,0,8,6,10,1
0,409,1,3.6,0.4,0.9,286,534,0.6992665036674817,123,0.2303370786516854,534.0,0.36,0.2303370786516854,0.33649789029535865,8,3,0,0,8,7,9,1
132,165,162,6.4,1.4,0.85,165,3,1.0,0,0.0,0.018518518518518517,0.38,0.0,0.44457462579503615,6,2,0,0,5,5,7,0
1,335,3,0.9,0.9,0.95,234,145,0.6985074626865672,101,0.696551724137931,48.333333333333336,0.49,0.3482758620689655,0.5249363867684478,9,2,0,1,8,8,8,1
260,492,340,4.9,0.1,0.85,247,1,0.5020325203252033,245,245.0,0.0029411764705882353,0.27,0.9386973180076629,0.5494106280193236,6,0,0,0,4,10,9,1
1,33,5,2.3,1.7,0.9,9,5,0.2727272727272727,24,4.8,1.0,0.21,2.4,0.5912269548633186,8,1,0,0,7,10,7,1
2,158,5,1.0,3.0,0.9,67,25,0.4240506329113924,91,3.64,5.0,0.25,1.2133333333333334,0.41150828247602445,8,0,0,0,7,9,7,1
1,222,5,19.1,0.9,0.5,137,96,0.6171171171171171,85,0.8854166666666666,19.2,0.29,0.4427083333333333,0.5525114155251141,0,3,0,0,5,5,9,1
22,214,26,6.7,1.7,0.4,180,8,0.8411214953271028,34,4.25,0.3076923076923077,0.21,0.18478260869565216,0.34180432020330376,1,2,0,0,8,9,6,1
6,136,6,0.4,0.4,0.95,136,35,1.0,0,0.0,5.833333333333333,0.11,0.0,0.5197941409342834,9,2,0,0,7,8,9,0
3,379,5,-2.5,2.5,0.95,252,96,0.6649076517150396,127,1.3229166666666667,19.2,0.39,0.3307291666666667,0.3199475065616798,9,2,0,0,7,6,8,1
7,211,10,4.3,0.3,0.75,211,34,1.0,0,0.0,3.4,0.31,0.0,0.572992700729927,3,0,0,0,10,6,8,0
535,441,627,5.8,0.8,0.85,376,1,0.8526077097505669,65,65.0,0.001594896331738437,0.15,0.12126865671641791,0.4207711607024957,6,2,0,0,9,9,7,0
5,197,10,3.2,1.8,0.4,111,19,0.5634517766497462,86,4.526315789473684,1.9,0.41,0.7543859649122807,0.370843989769821,1,1,0,0,10,6,8,1
16,240,22,4.3,0.3,0.7,168,13,0.7,72,5.538461538461538,0.5909090909090909,0.24,0.3257918552036199,0.48466257668711654,2,2,0,0,9,7,8,1
570,416,726,5.1,0.1,0.85,291,1,0.6995192307692307,125,125.0,0.0013774104683195593,0.28,0.21891418563922943,0.48182079029349073,6,4,0,0,4,9,10,0
1,80,6,1.7,2.3,0.75,43,23,0.5375,37,1.608695652173913,3.8333333333333335,0.16,0.8043478260869565,0.5863636363636364,3,2,1,0,9,5,10,1
2,325,5,4.7,0.7,0.75,227,110,0.6984615384615385,98,0.8909090909090909,22.0,0.35,0.29696969696969694,0.4822695035460994,3,2,0,0,8,9,9,1
2,198,6,21.1,1.1,0.5,162,55,0.8181818181818182,36,0.6545454545454545,9.166666666666666,0.38,0.21818181818181817,0.35593220338983056,0,0,0,1,6,9,10,1
9,345,12,6.2,2.2,0.75,241,60,0.6985507246376812,104,1.7333333333333334,5.0,0.19,0.17333333333333334,0.5202265372168284,3,1,1,0,8,5,7,0
4,440,5,6.1,2.1,0.9,440,140,1.0,0,0.0,28.0,0.39,0.0,0.4142640364188164,8,3,0,0,5,8,9,0
180,224,184,-22.8,2.8,0.3,0,0,0.0,224,0.22939751380118353,0.0,0.21,0.05210173733804476,0.46808510638297873,4,1,0,0,5,9,9,1
1,297,5,-1.9,1.9,0.95,175,93,0.5892255892255892,122,1.3118279569892473,18.6,0.43,0.6559139784946236,0.4444444444444445,9,3,0,0,10,7,7,1
6,191,9,5.0,1.0,0.75,133,36,0.6963350785340314,58,1.6111111111111112,4.0,0.45,0.23015873015873017,0.49731663685152055,3,1,1,0,6,6,6,0
2,162,3,21.0,1.0,0.5,162,74,1.0,0,0.0,24.666666666666668,0.21,0.0,0.3089430894308943,0,1,1,0,9,5,8,1
3,417,7,21.0,1.0,0.5,417,155,1.0,0,0.0,22.142857142857142,0.16,0.0,0.32006125574272587,0,2,1,0,7,7,10,0
4,421,7,27.7,7.7,0.5,421,123,1.0,0,0.0,17.571428571428573,0.38,0.0,0.3132911392405064,0,3,1,0,5,5,10,0
6,119,7,1.1,1.1,0.95,108,20,0.907563025210084,11,0.55,2.857142857142857,0.11,0.07857142857142858,0.37589092035946703,9,3,1,0,5,8,6,0
14,132,20,10.3,2.3,0.6,105,7,0.7954545454545454,27,3.857142857142857,0.35,0.28,0.2571428571428572,0.37499999999999994,7,4,0,0,9,5,10,1
6,61,10,9.9,1.9,0.6,48,9,0.7868852459016393,13,1.4444444444444444,0.9,0.27,0.20634920634920634,0.3856041131105398,7,2,0,0,7,10,9,1
4,156,5,1.3,1.3,0.95,156,63,1.0,0,0.0,12.6,0.15,0.0,0.5137614678899083,9,0,1,0,9,7,9,0
18,461,23,3.4,0.6,0.7,461,18,1.0,0,0.0,0.782608695652174,0.17,0.0,0.5471698113207547,2,0,0,1,5,6,7,1
4,300,5,1.5,1.5,0.95,300,138,1.0,0,0.0,27.6,0.37,0.0,0.5971810089020771,9,3,1,0,8,9,8,0
2,67,4,2.5,1.5,0.9,46,24,0.6865671641791045,21,0.875,6.0,0.24,0.2916666666666667,0.5424187725631768,8,1,0,0,4,7,9,1
8,161,13,3.5,0.5,0.75,161,48,1.0,0,0.0,3.6923076923076925,0.36,0.0,0.5,3,4,1,0,7,9,8,0
0,58,2,3.0,1.0,0.9,58,33,1.0,0,0.0,16.5,0.44,0.0,0.47948164146868244,8,1,0,0,4,8,9,1
3,498,3,0.2,0.2,0.95,498,242,1.0,0,0.0,80.66666666666667,0.18,0.0,0.37402752842609216,9,4,0,0,4,7,10,0
0,70,3,8.6,4.6,0.75,70,34,1.0,0,0.0,11.333333333333334,0.36,0.0,0.581021897810219,3,4,0,0,6,5,6,1
18,491,28,1.3,3.7,0.4,299,17,0.6089613034623218,192,11.294117647058824,0.6071428571428571,0.5,0.5944272445820434,0.40824468085106375,1,4,0,0,6,10,8,1
2,201,3,21.4,1.4,0.5,194,88,0.9651741293532339,7,0.07954545454545454,29.333333333333332,0.16,0.026515151515151516,0.30341340075853357,0,0,0,0,7,6,10,1
121,238,171,-23.2,3.2,0.3,238,2,1.0,0,0.0,0.011695906432748537,0.22,0.0,0.5754034501947691,4,2,0,0,5,8,9,0
577,284,607,4.1,0.9,0.85,284,1,1.0,0,0.0,0.0016474464579901153,0.45,0.0,0.5393464340914109,6,2,0,0,10,8,8,0
3,470,5,2.2,2.2,0.95,470,187,1.0,0,0.0,37.4,0.29,0.0,0.4532290761656531,9,1,1,0,6,6,9,0
459,246,494,5.1,0.1,0.85,0,0,0.0,246,0.22939751380118353,0.0,0.46,0.05210173733804476,0.5826675121538787,6,2,1,0,4,6,6,1
1,186,4,17.8,2.2,0.5,186,84,1.0,0,0.0,21.0,0.1,0.0,0.5861344537815126,0,3,1,0,6,6,9,1
9,338,10,-0.4,1.4,0.9,338,62,1.0,0,0.0,6.2,0.35,0.0,0.5593023255813954,5,1,1,0,7,6,6,0
205,70,253,-18.6,1.4,0.3,70,1,1.0,0,0.0,0.003952569169960474,0.46,0.0,0.34257748776508967,4,2,0,0,8,5,8,0
0,378,3,-1.5,1.5,0.95,344,198,0.91005291005291,34,0.1717171717171717,66.0,0.28,0.1717171717171717,0.46108597285067876,9,1,0,0,7,6,7,1
234,458,265,5.4,0.4,0.85,458,2,1.0,0,0.0,0.007547169811320755,0.14,0.0,0.5434999445860579,6,3,0,0,5,5,6,0
8,238,9,1.1,0.1,0.9,238,37,1.0,0,0.0,4.111111111111111,0.4,0.0,0.4220472440944882,5,2,0,0,4,5,9,0
2,452,2,2.7,1.3,0.9,316,483,0.6991150442477876,136,0.2815734989648033,241.5,0.47,0.09385783298826778,0.5354037267080746,8,4,1,0,7,6,6,0
8,174,12,8.3,4.3,0.7,166,24,0.9540229885057471,8,0.3333333333333333,2.0,0.16,0.037037037037037035,0.3984962406015038,2,2,0,0,4,8,10,0
17,312,19,9.3,1.3,0.6,312,35,1.0,0,0.0,1.8421052631578947,0.17,0.0,0.4334470989761093,7,0,1,0,6,7,8,0
2,412,6,-4.1,4.1,0.95,340,108,0.8252427184466019,72,0.6666666666666666,18.0,0.29,0.2222222222222222,0.39869281045751637,9,2,0,0,8,9,6,1
407,133,448,5.4,0.4,0.85,133,1,1.0,0,0.0,0.002232142857142857,0.21,0.0,0.4386638510270686,6,4,1,0,4,10,10,0
5,281,7,6.7,1.3,0.6,196,34,0.697508896797153,85,2.5,4.857142857142857,0.36,0.4166666666666667,0.4755784061696658,7,2,0,0,4,7,8,1
0,57,3,1.7,1.7,0.95,41,28,0.7192982456140351,16,0.5714285714285714,9.333333333333334,0.17,0.5714285714285714,0.3459164292497625,9,4,0,0,9,10,9,1
73,106,82,3.4,1.6,0.85,0,0,0.0,106,0.22939751380118353,0.0,0.41,0.05210173733804476,0.33790904950881534,6,3,1,0,5,8,9,1
0,118,2,3.8,0.2,0.9,118,84,1.0,0,0.0,42.0,0.27,0.0,0.3277404921700224,8,1,0,1,9,8,6,1
8,204,10,9.0,1.0,0.6,204,46,1.0,0,0.0,4.6,0.42,0.0,0.3683127572016462,7,4,1,0,7,10,9,0
11,421,16,6.7,1.7,0.4,264,32,0.6270783847980997,157,4.90625,2.0,0.3,0.4088541666666667,0.46026490066225173,1,2,0,0,7,5,9,1
13,18,17,2.6,2.4,0.4,15,1,0.8333333333333334,3,3.0,0.058823529411764705,0.43,0.21428571428571427,0.3771043771043771,1,0,0,0,9,9,10,1
4,301,7,19.3,0.7,0.5,192,62,0.6378737541528239,109,1.7580645161290323,8.857142857142858,0.43,0.35161290322580646,0.5318681318681319,0,1,0,0,5,9,10,1
9,261,13,7.1,0.9,0.6,128,20,0.4904214559386973,133,6.65,1.5384615384615385,0.3,0.665,0.407979407979408,7,1,0,0,9,7,10,1
10,287,12,3.7,1.3,0.4,192,24,0.6689895470383276,95,3.9583333333333335,2.0,0.42,0.35984848484848486,0.3248730964467005,1,1,0,0,4,9,8,1
25,128,26,7.5,3.5,0.7,128,11,1.0,0,0.0,0.4230769230769231,0.38,0.0,0.3480392156862745,2,1,1,0,10,8,7,0
1,488,6,1.8,0.8,0.9,168,118,0.3442622950819672,320,2.711864406779661,19.666666666666668,0.49,1.3559322033898304,0.40901771336553944,5,3,0,0,9,10,6,1
0,379,1,1.5,2.5,0.9,379,582,1.0,0,0.0,582.0,0.23,0.0,0.5951690821256038,8,0,0,0,7,10,8,1
2,64,6,21.8,1.8,0.5,64,25,1.0,0,0.0,4.166666666666667,0.32,0.0,0.3269230769230769,0,1,0,0,6,9,6,1
4,213,6,5.2,4.2,0.9,145,45,0.6807511737089202,68,1.511111111111111,7.5,0.46,0.3022222222222222,0.5197183098591549,5,2,0,0,7,8,8,1
4,344,6,3.1,2.1,0.9,240,78,0.6976744186046512,104,1.3333333333333333,13.0,0.16,0.26666666666666666,0.3458244111349036,5,2,0,0,4,9,8,1
10,52,17,1.0,3.0,0.7,36,5,0.6923076923076923,16,3.2,0.29411764705882354,0.47,0.29090909090909095,0.3894862604540023,2,0,0,0,10,5,7,1
22,364,25,4.0,1.0,0.4,254,16,0.6978021978021978,110,6.875,0.64,0.45,0.29891304347826086,0.3307291666666667,1,2,0,0,9,7,7,1
0,445,1,6.5,2.5,0.9,445,666,1.0,0,0.0,666.0,0.3,0.0,0.5464601769911505,8,0,0,1,8,10,10,1
1,437,5,2.6,1.4,0.75,305,151,0.6979405034324943,132,0.8741721854304636,30.2,0.35,0.4370860927152318,0.5279106858054227,3,2,1,0,7,5,8,1
125,439,131,-19.1,0.9,0.3,439,5,1.0,0,0.0,0.03816793893129771,0.46,0.0,0.46913580246913583,4,2,0,0,5,9,6,0
6,126,9,2.5,1.5,0.9,82,17,0.6507936507936508,44,2.588235294117647,1.8888888888888888,0.24,0.3697478991596639,0.46492501209482345,5,1,0,0,9,8,8,1
3,47,5,2.1,1.9,0.75,39,14,0.8297872340425532,8,0.5714285714285714,2.8,0.46,0.14285714285714285,0.5257985257985259,3,2,0,1,7,7,9,1
3,167,5,0.9,0.1,0.9,135,51,0.8083832335329342,32,0.6274509803921569,10.2,0.32,0.1568627450980392,0.5988779803646563,5,2,0,0,7,6,6,1
9,272,10,-1.5,6.5,0.4,272,35,1.0,0,0.0,3.5,0.3,0.0,0.43302752293577984,1,2,0,0,5,5,8,0
169,207,241,-22.0,2.0,0.3,144,2,0.6956521739130435,63,31.5,0.008298755186721992,0.37,0.18529411764705883,0.5025792188651437,4,2,1,0,7,7,9,0
27,302,29,3.5,0.5,0.7,302,20,1.0,0,0.0,0.6896551724137931,0.3,0.0,0.3067873303167421,2,1,0,0,8,7,8,0
184,95,203,2.5,2.5,0.85,95,1,1.0,0,0.0,0.0049261083743842365,0.15,0.0,0.5562060889929742,6,4,0,0,9,7,8,0
205,330,307,-16.7,3.3,0.3,0,0,0.0,330,0.22939751380118353,0.0,0.11,0.05210173733804476,0.5255292652552925,4,2,0,1,10,9,6,1
20,440,21,2.1,2.9,0.4,440,39,1.0,0,0.0,1.8571428571428572,0.3,0.0,0.4829268292682926,1,1,0,0,10,7,8,0
1,495,4,3.1,0.9,0.9,340,195,0.6868686868686869,155,0.7948717948717948,48.75,0.26,0.3974358974358974,0.5036927621861153,8,1,0,0,9,10,9,1
10,176,15,8.3,0.3,0.6,176,26,1.0,0,0.0,1.7333333333333334,0.19,0.0,0.3655083655083655,7,1,1,0,10,9,10,0
232,359,246,-17.1,2.9,0.3,0,0,0.0,359,0.22939751380118353,0.0,0.38,0.05210173733804476,0.4362017804154303,4,1,0,0,9,7,9,1
188,219,244,2.1,2.9,0.85,195,1,0.8904109589041096,24,24.0,0.004098360655737705,0.32,0.12698412698412698,0.3613051916545367,6,1,0,0,5,9,9,1
12,47,14,7.3,2.3,0.4,47,4,1.0,0,0.0,0.2857142857142857,0.38,0.0,0.3626943005181347,1,0,0,0,10,8,10,0
14,194,19,5.0,0.0,0.4,130,9,0.6701030927835051,64,7.111111111111111,0.47368421052631576,0.32,0.47407407407407404,0.3622047244094488,1,2,0,0,7,6,6,1
125,298,141,3.0,2.0,0.85,262,2,0.8791946308724832,36,18.0,0.014184397163120567,0.23,0.14285714285714285,0.41622243127417163,6,0,0,0,4,5,6,1
111,295,114,-19.1,0.9,0.3,295,3,1.0,0,0.0,0.02631578947368421,0.2,0.0,0.376158940397351,4,1,1,0,7,6,8,0
2,266,4,4.4,0.4,0.9,150,95,0.5639097744360902,116,1.2210526315789474,23.75,0.41,0.4070175438596491,0.42353723404255317,8,4,0,1,8,5,6,1
0,82,2,-1.2,1.2,0.95,82,75,1.0,0,0.0,37.5,0.14,0.0,0.31814483319772163,9,0,0,0,10,5,9,1
2,366,6,4.1,0.1,0.75,242,95,0.6612021857923497,124,1.305263157894737,15.833333333333334,0.27,0.43508771929824563,0.46860356138706655,3,0,0,0,4,9,6,1
4,356,8,4.2,0.8,0.4,316,67,0.8876404494382022,40,0.5970149253731343,8.375,0.41,0.11940298507462685,0.4061433447098976,1,4,1,0,7,5,7,1
1,418,3,0.2,0.2,0.95,388,222,0.9282296650717703,30,0.13513513513513514,74.0,0.2,0.06756756756756757,0.4613120269133726,9,4,0,0,10,7,8,1
228,229,281,-18.7,1.3,0.3,0,0,0.0,229,0.22939751380118353,0.0,0.28,0.05210173733804476,0.46497517926089355,4,1,0,0,6,6,9,1
147,284,165,-16.8,3.2,0.3,0,0,0.0,284,0.22939751380118353,0.0,0.43,0.05210173733804476,0.3602719033232628,4,1,0,1,10,5,9,1
2,315,5,-2.5,2.5,0.95,220,88,0.6984126984126984,95,1.0795454545454546,17.6,0.11,0.35984848484848486,0.4082818743189249,9,4,0,0,5,5,10,1
94,371,118,-15.7,4.3,0.3,371,4,1.0,0,0.0,0.03389830508474576,0.19,0.0,0.35590778097982717,4,3,1,0,10,8,6,0
5,201,7,16.1,3.9,0.5,140,39,0.6965174129353234,61,1.564102564102564,5.571428571428571,0.36,0.2606837606837607,0.5647058823529411,0,2,0,0,6,6,9,1
3,285,6,-0.3,0.3,0.95,199,85,0.6982456140350877,86,1.011764705882353,14.166666666666666,0.2,0.2529411764705882,0.45412262156448197,9,1,0,1,7,8,10,1
2,453,4,1.2,1.2,0.95,451,178,0.9955849889624724,2,0.011235955056179775,44.5,0.34,0.003745318352059925,0.41430395913154533,9,1,0,0,8,6,6,1
4,261,6,4.6,0.6,0.75,182,91,0.6973180076628352,79,0.8681318681318682,15.166666666666666,0.15,0.17362637362637362,0.4771689497716895,3,1,1,0,5,10,9,0
99,285,102,-21.2,1.2,0.3,162,2,0.5684210526315789,123,61.5,0.0196078431372549,0.16,0.615,0.5178777393310265,4,1,0,0,10,10,9,1
4,68,6,19.6,0.4,0.5,68,23,1.0,0,0.0,3.8333333333333335,0.15,0.0,0.5661202185792349,0,4,1,0,8,7,10,0
6,62,6,19.0,1.0,0.5,62,21,1.0,0,0.0,3.5,0.22,0.0,0.3032967032967033,0,1,0,0,10,7,6,0
15,407,17,6.8,1.2,0.6,378,34,0.9287469287469288,29,0.8529411764705882,2.0,0.37,0.05330882352941176,0.30221130221130227,7,3,0,0,8,9,9,0
10,115,14,9.7,1.7,0.6,80,18,0.6956521739130435,35,1.9444444444444444,1.2857142857142858,0.25,0.17676767676767677,0.5601851851851852,7,0,1,0,9,9,6,0
7,370,14,8.7,0.7,0.6,370,51,1.0,0,0.0,3.642857142857143,0.27,0.0,0.5031446540880502,7,4,0,0,4,8,9,1
1,480,6,18.6,1.4,0.5,252,120,0.525,228,1.9,20.0,0.18,0.95,0.36432506887052335,0,1,1,1,6,5,10,1
8,399,9,5.8,1.8,0.7,399,77,1.0,0,0.0,8.555555555555555,0.35,0.0,0.35126234906695936,2,2,1,0,4,10,10,0
144,403,197,-19.4,0.6,0.3,282,8,0.6997518610421837,121,15.125,0.04060913705583756,0.22,0.10431034482758621,0.3608445297504798,4,3,0,0,6,6,6,0
5,443,8,2.6,1.6,0.9,310,84,0.6997742663656885,133,1.5833333333333333,10.5,0.46,0.2638888888888889,0.3395432692307692,5,0,0,0,9,10,6,1
6,118,8,2.3,1.3,0.9,82,26,0.6949152542372882,36,1.3846153846153846,3.25,0.21,0.1978021978021978,0.4711538461538461,5,0,1,0,7,7,10,0
11,185,17,3.3,1.7,0.4,185,16,1.0,0,0.0,0.9411764705882353,0.37,0.0,0.4548238897396631,1,1,0,0,5,8,10,1
20,243,30,2.9,1.1,0.7,120,7,0.49382716049382713,123,17.571428571428573,0.23333333333333334,0.3,0.8367346938775511,0.5527015057573074,2,1,0,0,6,10,9,1
4,52,9,5.5,1.5,0.7,28,6,0.5384615384615384,24,4.0,0.6666666666666666,0.44,0.8,0.4914675767918089,2,3,0,0,6,6,8,1
1,229,3,5.2,1.2,0.75,121,115,0.5283842794759825,108,0.9391304347826087,38.333333333333336,0.37,0.46956521739130436,0.37358757062146897,3,0,0,0,5,9,8,1
4,237,6,1.0,0.0,0.9,237,68,1.0,0,0.0,11.333333333333334,0.18,0.0,0.44398340248962653,5,2,0,0,5,5,10,0
4,55,8,4.2,0.2,0.7,20,6,0.36363636363636365,35,5.833333333333333,0.75,0.42,1.1666666666666665,0.5309734513274337,2,3,0,0,7,7,10,1
7,45,7,3.6,2.6,0.9,45,9,1.0,0,0.0,1.2857142857142858,0.15,0.0,0.3970835670218732,5,3,0,0,6,8,10,0
652,87,695,3.8,1.2,0.85,87,3,1.0,0,0.0,0.004316546762589928,0.21,0.0,0.4115715145875527,6,2,0,0,5,10,6,0
163,206,171,-18.9,1.1,0.3,144,1,0.6990291262135923,62,62.0,0.005847953216374269,0.23,0.3780487804878049,0.4233167082294264,4,1,0,1,7,6,10,1
3,379,6,3.6,0.4,0.75,367,98,0.9683377308707124,12,0.12244897959183673,16.333333333333332,0.34,0.030612244897959183,0.4203480589022757,3,4,0,0,4,5,9,1
0,210,1,3.6,0.4,0.9,147,406,0.7,63,0.15517241379310345,406.0,0.21,0.15517241379310345,0.5430566330488752,8,1,1,0,10,9,9,1
1,280,5,22.2,2.2,0.5,196,115,0.7,84,0.7304347826086957,23.0,0.41,0.3652173913043478,0.4216725559481743,0,4,1,0,5,6,9,1
12,251,17,5.7,1.7,0.7,175,15,0.6972111553784861,76,5.066666666666666,0.8823529411764706,0.25,0.38974358974358975,0.5482573726541555,2,0,0,0,10,8,6,1
0,213,3,2.6,1.6,0.9,149,178,0.6995305164319249,64,0.3595505617977528,59.333333333333336,0.37,0.3595505617977528,0.3155650319829424,5,1,1,0,7,5,7,1
437,325,543,7.6,2.6,0.85,325,2,1.0,0,0.0,0.003683241252302026,0.44,0.0,0.43906875227355396,6,1,0,0,9,6,10,0
0,400,2,0.0,0.0,0.95,400,266,1.0,0,0.0,133.0,0.29,0.0,0.42409158785465406,9,4,0,1,6,9,8,1
4,323,6,2.4,1.4,0.9,323,134,1.0,0,0.0,22.333333333333332,0.35,0.0,0.5653469561515538,5,2,1,0,9,10,9,0
2,497,2,3.4,0.6,0.9,497,363,1.0,0,0.0,181.5,0.18,0.0,0.5509915014164306,8,1,0,1,10,5,10,0
4,470,5,4.6,0.6,0.75,470,145,1.0,0,0.0,29.0,0.29,0.0,0.5645161290322581,3,1,1,0,10,9,8,0
9,49,13,3.7,0.3,0.7,49,8,1.0,0,0.0,0.6153846153846154,0.38,0.0,0.42653508771929816,2,2,0,0,6,10,8,0
4,62,8,5.2,0.2,0.4,44,6,0.7096774193548387,18,3.0,0.75,0.47,0.6,0.5242914979757085,1,1,0,0,5,6,8,1
0,206,2,5.2,1.2,0.9,144,213,0.6990291262135923,62,0.29107981220657275,106.5,0.15,0.29107981220657275,0.4584352078239609,8,0,1,0,8,7,7,1
4,478,6,-1.6,1.6,0.95,447,102,0.9351464435146444,31,0.30392156862745096,17.0,0.44,0.06078431372549019,0.5254445125689761,9,3,0,1,4,6,6,1
8,124,12,8.2,4.2,0.75,124,22,1.0,0,0.0,1.8333333333333333,0.21,0.0,0.584512285927029,3,4,0,0,7,9,9,0
432,14,506,3.0,2.0,0.85,0,0,0.0,14,0.22939751380118353,0.0,0.36,0.05210173733804476,0.4340969264418097,6,4,1,0,5,9,8,1
4,262,7,1.6,2.4,0.75,183,52,0.6984732824427481,79,1.5192307692307692,7.428571428571429,0.37,0.3038461538461538,0.4223069590085797,3,0,0,0,4,9,9,1
7,439,7,10.3,2.3,0.6,439,114,1.0,0,0.0,16.285714285714285,0.42,0.0,0.494296577946768,7,0,1,0,9,6,7,0
10,131,17,5.6,1.6,0.7,52,5,0.3969465648854962,79,15.8,0.29411764705882354,0.28,1.4363636363636365,0.44078947368421056,2,1,0,0,10,6,8,1
191,368,203,-18.8,1.2,0.3,0,0,0.0,368,0.22939751380118353,0.0,0.14,0.05210173733804476,0.4438997821350762,4,0,0,0,9,10,9,1
10,313,12,5.3,1.3,0.75,313,36,1.0,0,0.0,3.0,0.41,0.0,0.48142414860681115,3,2,0,0,6,5,10,0
2,211,2,4.0,0.0,0.9,211,171,1.0,0,0.0,85.5,0.35,0.0,0.321917808219178,8,1,1,1,10,9,8,0
3,89,6,2.2,1.8,0.75,59,17,0.6629213483146067,30,1.7647058823529411,2.8333333333333335,0.5,0.4411764705882353,0.4242627345844504,3,1,0,0,10,5,10,1
5,241,8,1.2,0.2,0.9,241,51,1.0,0,0.0,6.375,0.46,0.0,0.36894001643385377,5,4,0,0,10,10,8,0
1,30,2,18.6,1.4,0.5,28,19,0.9333333333333333,2,0.10526315789473684,9.5,0.34,0.05263157894736842,0.39089481946624804,0,1,0,0,4,5,8,1
7,35,7,10.0,2.0,0.6,35,6,1.0,0,0.0,0.8571428571428571,0.42,0.0,0.48071979434447304,7,4,1,0,5,7,9,0
1,246,2,19.7,0.3,0.5,151,197,0.6138211382113821,95,0.48223350253807107,98.5,0.18,0.24111675126903553,0.525149190110827,0,2,0,0,6,9,8,1
1,200,4,-0.7,1.7,0.9,145,69,0.725,55,0.7971014492753623,17.25,0.22,0.39855072463768115,0.3534822601839685,5,2,0,0,8,6,9,1
1,75,4,0.4,0.6,0.9,43,22,0.5733333333333334,32,1.4545454545454546,5.5,0.41,0.7272727272727273,0.46681127982646425,5,2,1,0,6,5,9,1
3,430,4,1.8,0.8,0.9,430,138,1.0,0,0.0,34.5,0.26,0.0,0.4282296650717703,5,3,0,0,6,6,7,1
253,238,278,-21.1,1.1,0.3,0,0,0.0,238,0.22939751380118353,0.0,0.23,0.05210173733804476,0.51753912574204,4,3,1,0,8,10,9,1
3,255,6,-1.6,1.6,0.95,137,44,0.5372549019607843,118,2.6818181818181817,7.333333333333333,0.46,0.6704545454545454,0.33522297808012097,9,4,0,0,6,8,8,1
5,288,9,4.5,0.5,0.7,201,65,0.6979166666666666,87,1.3384615384615384,7.222222222222222,0.32,0.22307692307692306,0.30066815144766146,2,1,1,1,10,6,9,0
11,174,16,4.5,0.5,0.7,74,9,0.42528735632183906,100,11.11111111111111,0.5625,0.14,0.9259259259259259,0.43014705882352944,2,0,0,0,9,10,10,1
195,281,223,-21.0,1.0,0.3,0,0,0.0,281,0.22939751380118353,0.0,0.48,0.05210173733804476,0.3016194331983806,4,1,0,0,10,6,8,1
3,479,4,3.1,0.9,0.75,479,186,1.0,0,0.0,46.5,0.19,0.0,0.3557567917205692,3,0,0,0,4,5,9,0
24,422,30,4.5,0.5,0.7,422,22,1.0,0,0.0,0.7333333333333333,0.18,0.0,0.4228723404255319,2,3,0,0,7,6,8,0
9,438,14,1.1,2.9,0.75,438,46,1.0,0,0.0,3.2857142857142856,0.15,0.0,0.315525876460768,3,1,1,0,5,6,10,1
22,279,22,2.2,2.8,0.4,279,32,1.0,0,0.0,1.4545454545454546,0.15,0.0,0.5336787564766838,1,2,0,0,6,10,7,0
10,175,13,3.6,1.4,0.4,175,14,1.0,0,0.0,1.0769230769230769,0.28,0.0,0.3465240641711229,1,4,0,0,10,10,8,1
